age,workclass,loan_amount,Education,Years_of_education,Martial_status,Occupation,Race,Gender,Capital_gain,Capital_loss,Weekly_work_hours,Country/area_of_origin,income,Index,Employed,Bank_Balance,loan_purpose,credit_history,past_bankruptcy,Default
61,Private,781088,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,15024,0,34,Australia,>50K,2068,0,11480.64,Debt Consolidation,20.1,0,0
61,Self-emp-inc,621918,Some-college,10,Married-civ-spouse,Sales,White,Male,0,1902,35,Australia,>50K,650,0,18257.52,Debt Consolidation,20.5,0,0
61,Self-emp-inc,431948,Some-college,10,Married-civ-spouse,Sales,White,Male,7688,0,36,Australia,>50K,2477,0,9234.36,Debt Consolidation,16.9,0,0
61,Private,448734,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,0,1672,40,Australia,<=50K,1131,0,10615.32,Debt Consolidation,18.4,0,0
61,Private,319374,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,7688,0,40,Australia,>50K,2446,0,13715.28,Debt Consolidation,18.6,0,0
61,Private,99999999,Some-college,10,Married-civ-spouse,Sales,White,Male,0,0,45,Australia,>50K,6628,0,15509.4,Debt Consolidation,25,0,0
62,,133914,Some-college,10,Married-civ-spouse,,White,Male,7298,0,40,Australia,>50K,2852,0,17376.72,other,16.5,1,0
62,Private,286968,Some-college,10,Married-civ-spouse,Other-service,White,Male,0,0,40,Australia,<=50K,8644,0,9728.04,Debt Consolidation,17.9,0,0
62,,568392,Some-college,10,Married-civ-spouse,,White,Female,0,0,45,Australia,>50K,7597,0,4977.72,Debt Consolidation,18.1,0,0
63,Self-emp-not-inc,756602,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,20051,0,10,Australia,>50K,1738,0,0,Debt Consolidation,30.2,0,0
63,Self-emp-not-inc,431948,Some-college,10,Married-civ-spouse,Farming-fishing,White,Male,0,0,20,Australia,<=50K,8927,0,13275.84,Business Loan,16.2,0,0
63,Private,479490,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,4386,0,40,Australia,>50K,3351,0,18258,Debt Consolidation,25.9,0,1
63,Private,99999999,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,0,0,40,Australia,<=50K,7494,0,16330.44,Debt Consolidation,13.3,0,0
65,Private,99999999,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,0,0,16,Australia,<=50K,5604,0,5110.08,Debt Consolidation,17.8,0,0
65,Self-emp-inc,117876,Some-college,10,Married-civ-spouse,Sales,White,Male,0,0,40,Australia,<=50K,9288,0,13013.4,Debt Consolidation,5,0,0
66,Private,352418,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,0,1258,20,Australia,<=50K,1474,0,4536.24,Debt Consolidation,25.9,0,0
66,Private,408540,Some-college,10,Married-civ-spouse,Sales,White,Male,5556,0,40,Australia,>50K,2985,0,696.84,Debt Consolidation,14.7,0,0
66,,300388,Some-college,10,Married-civ-spouse,,White,Male,0,0,40,Australia,<=50K,7821,0,9539.64,Debt Consolidation,10.1,0,0
68,Self-emp-not-inc,327800,Some-college,10,Married-civ-spouse,Sales,White,Male,20051,0,40,Australia,>50K,1753,0,5633.52,Debt Consolidation,14.1,0,0
69,Self-emp-not-inc,99999999,Some-college,10,Married-civ-spouse,Other-service,White,Female,0,0,15,Australia,<=50K,6678,0,11446.32,Debt Consolidation,38.5,0,0
69,Private,188672,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,20051,0,50,Australia,>50K,1748,0,14286.48,Debt Consolidation,11,0,0
70,,546876,Some-college,10,Married-civ-spouse,,White,Male,0,0,30,Australia,<=50K,9746,0,12966.84,Debt Consolidation,23.4,0,0
71,Federal-gov,225126,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,20051,0,40,Australia,>50K,1756,0,11320.2,Debt Consolidation,10.6,0,0
71,Self-emp-inc,450208,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,20051,0,50,Australia,>50K,1760,0,6172.44,Debt Consolidation,18.7,0,0
72,Private,328658,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,3471,0,20,Australia,<=50K,3507,0,12283.68,Debt Consolidation,20.6,1,0
73,Private,171622,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,20051,0,36,Australia,>50K,1767,0,14856.24,Debt Consolidation,13.2,0,0
74,Self-emp-inc,399630,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,20051,0,25,Australia,>50K,1755,0,17823.24,Debt Consolidation,10.2,0,0
76,,365178,Some-college,10,Married-civ-spouse,,White,Male,0,0,8,Australia,<=50K,6378,0,14934.84,Debt Consolidation,19.3,0,0
76,,351296,Some-college,10,Married-civ-spouse,,White,Male,0,0,20,Australia,>50K,8723,0,11608.2,Debt Consolidation,12.1,0,0
77,Self-emp-not-inc,86218,Some-college,10,Married-civ-spouse,Sales,White,Male,0,0,40,Australia,<=50K,4502,0,15729.48,Debt Consolidation,13.9,1,0
23,Private,460284,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,<=50K,7354,0,5105.04,Debt Consolidation,9.4,1,0
24,Private,618398,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,<=50K,5813,0,3867.24,Debt Consolidation,26.1,0,0
25,Private,99999999,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,0,1887,40,Australia,>50K,791,0,9525.84,Debt Consolidation,9,0,0
27,Private,179256,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,0,0,35,Australia,<=50K,8885,0,2761.92,Debt Consolidation,14,0,0
27,Private,132330,Assoc-voc,11,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,Australia,<=50K,8170,0,16815.36,Debt Consolidation,7.4,0,0
28,Local-gov,69982,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,7688,0,36,Australia,>50K,2648,0,15755.16,Debt Consolidation,15.9,1,0
28,Private,324500,Assoc-voc,11,Married-civ-spouse,Other-service,White,Female,3137,0,40,Australia,<=50K,3639,0,11797.08,Debt Consolidation,15.1,0,0
28,Private,643500,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,2407,0,40,Australia,<=50K,3926,0,14612.04,Debt Consolidation,22.7,0,0
29,Private,756140,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,1887,48,Australia,>50K,878,0,6268.56,other,9.5,0,0
30,Private,172370,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,Australia,<=50K,7251,0,15582.24,Debt Consolidation,25.5,0,0
30,Private,671616,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,5178,0,52,Australia,>50K,3026,0,15055.92,Debt Consolidation,16.8,0,0
30,Private,262790,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,53,Australia,<=50K,8860,0,6171.96,Debt Consolidation,16,0,0
30,Private,99999999,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,55,Australia,<=50K,9726,0,14831.64,Debt Consolidation,14,0,0
31,Private,292952,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,3464,0,38,Australia,<=50K,3523,0,10956.6,Home Improvements,9.1,0,0
31,Private,380050,Assoc-voc,11,Married-civ-spouse,Other-service,White,Male,0,0,42,Australia,<=50K,5721,0,7744.08,Debt Consolidation,19.8,0,0
31,Private,360998,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,45,Australia,<=50K,9076,0,16602.84,Debt Consolidation,23.4,0,0
31,Self-emp-not-inc,768856,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,3137,0,50,Australia,<=50K,3655,0,10330.08,Debt Consolidation,19.7,0,0
32,Private,99999999,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,7298,0,42,Australia,>50K,2745,0,10569.6,Debt Consolidation,8,0,0
34,Private,354530,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,Australia,<=50K,6306,0,12122.52,Debt Consolidation,11,0,0
34,Private,218350,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,3908,0,45,Australia,<=50K,3456,0,7171.2,Debt Consolidation,16.9,0,0
36,Private,99999999,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,3103,0,40,Australia,>50K,3703,0,28445.52,Debt Consolidation,28.6,0,0
36,Private,112904,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Female,7298,0,55,Australia,>50K,2832,0,146.28,Debt Consolidation,11.5,0,0
37,Private,99999999,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,7688,0,40,Australia,>50K,2440,0,10227.72,Home Improvements,30.2,0,0
37,Private,244310,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,15024,0,50,Australia,>50K,1968,0,9510.96,Debt Consolidation,28,0,0
,Private,118184,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,7298,0,40,Australia,>50K,2678,0,12182.4,Debt Consolidation,13,0,0
38,Private,68244,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,4386,0,40,Australia,>50K,3291,0,11575.44,Debt Consolidation,20.7,1,0
40,State-gov,319572,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,38,Australia,>50K,4552,0,10220.76,Debt Consolidation,19.1,1,0
40,Private,422092,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,7688,0,44,Australia,>50K,2657,0,7579.2,Debt Consolidation,29,0,0
41,,67320,Assoc-voc,11,Married-civ-spouse,,White,Male,0,2415,12,Australia,>50K,77,0,9296.88,Other,16.7,1,0
41,Private,343486,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,Australia,<=50K,5094,0,8538.96,Other,15.4,0,0
43,Private,132814,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,15024,0,40,Australia,>50K,1859,0,6202.44,Home Improvements,14.9,0,0
44,Local-gov,218416,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,7688,0,40,Australia,>50K,2583,0,8937.48,Debt Consolidation,12.4,0,0
44,Local-gov,436788,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,4386,0,40,Australia,>50K,3319,0,4521.24,Debt Consolidation,18,0,0
44,Private,99999999,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,3411,0,40,Australia,<=50K,3544,0,6579.36,Debt Consolidation,11.6,0,0
44,Private,43890,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,0,0,40,Australia,>50K,9171,0,16837.92,Other,33.5,0,0
45,Private,173646,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,15024,0,40,Australia,>50K,1996,0,13271.16,Debt Consolidation,21.4,0,0
45,Private,438372,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,0,1977,50,Australia,>50K,374,0,6192.72,Debt Consolidation,18,0,0
46,Federal-gov,44924,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,5178,0,40,Australia,>50K,3064,0,19400.88,other,6.4,0,0
46,Private,257840,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,<=50K,6405,0,10312.56,Debt Consolidation,27.2,0,0
46,Private,757152,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,48,Australia,>50K,7981,0,17128.08,Debt Consolidation,32.5,0,1
,Private,522456,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,5013,0,40,Australia,<=50K,3103,0,1539,Debt Consolidation,24.5,0,0
47,Private,337766,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,Australia,>50K,5975,0,12431.64,Debt Consolidation,19.2,0,0
48,Private,440836,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,7688,0,40,Australia,>50K,2562,0,6449.88,Debt Consolidation,18.8,0,0
48,Private,324104,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,0,0,50,Australia,>50K,4915,0,1192.56,Debt Consolidation,13.4,0,0
51,Private,116138,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,3103,0,50,Australia,>50K,3668,0,7857.72,Debt Consolidation,24.5,0,0
52,Private,558866,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,Australia,<=50K,5590,0,9348,Debt Consolidation,26.6,0,0
52,Private,529496,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,1977,45,Australia,>50K,405,0,18529.68,Debt Consolidation,17.9,1,0
52,Private,189244,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,0,0,56,Australia,<=50K,7490,0,25405.44,Debt Consolidation,15.2,1,0
54,Private,131538,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,7688,0,40,Australia,>50K,2497,0,3676.92,Home Improvements,21.8,0,0
57,Private,99999999,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,0,1902,45,Australia,<=50K,713,0,4208.4,Debt Consolidation,12.6,0,0
58,Self-emp-inc,239360,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,15024,0,40,Australia,>50K,1988,0,7633.2,Debt Consolidation,9,0,0
58,Private,519178,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,3908,0,40,Australia,<=50K,3444,0,13362.96,Debt Consolidation,27.1,0,0
58,Private,187726,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,>50K,5514,0,12164.04,Debt Consolidation,22.5,1,0
61,Private,78452,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,0,0,40,Australia,>50K,9938,0,21306.96,other,22.4,0,0
62,Private,427328,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,7298,0,50,Australia,>50K,2806,0,2759.88,Debt Consolidation,19.7,1,0
63,Self-emp-inc,105798,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,Australia,>50K,8510,0,6432.12,Debt Consolidation,12.5,0,0
25,Private,326744,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,Australia,<=50K,6648,0,7405.08,Debt Consolidation,15.2,0,0
27,Self-emp-not-inc,43824,Assoc-acdm,12,Married-civ-spouse,Transport-moving,White,Male,7688,0,70,Australia,>50K,2417,0,9693,other,16.6,0,0
28,Private,336006,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,0,0,30,Australia,<=50K,6269,0,8100.48,other,24.1,0,0
30,Private,213664,Assoc-acdm,12,Married-civ-spouse,Other-service,White,Female,0,0,25,Australia,>50K,4603,0,10803.24,Debt Consolidation,8,0,0
31,Private,64460,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,Australia,>50K,4342,0,1670.28,Debt Consolidation,7,0,0
31,Private,99999999,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,4386,0,45,Australia,>50K,3299,0,3916.68,Debt Consolidation,9.8,0,0
32,Private,76670,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,White,Male,0,2002,42,Australia,<=50K,287,0,6800.52,Debt Consolidation,16.2,0,0
32,Private,200706,Assoc-acdm,12,Married-civ-spouse,Craft-repair,White,Male,0,0,42,Australia,<=50K,5531,0,10354.8,Debt Consolidation,8.2,0,0
33,Private,208582,Assoc-acdm,12,Married-civ-spouse,Craft-repair,White,Male,0,1902,50,Australia,>50K,737,0,7947.24,Debt Consolidation,20,0,0
36,Federal-gov,137610,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,Australia,>50K,5478,0,21668.16,Debt Consolidation,10.7,0,0
36,Private,206690,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,White,Male,0,0,48,Australia,>50K,7876,0,15549.84,Debt Consolidation,15.7,0,0
36,Private,99999999,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Female,0,0,50,Australia,>50K,6114,0,14799,Business Loan,11.2,0,0
37,Private,540518,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,Australia,<=50K,6687,0,21667.44,Debt Consolidation,14.6,0,0
37,Private,347688,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,White,Male,0,1740,45,Australia,<=50K,1056,0,15861.72,Debt Consolidation,15.2,2,0
38,Federal-gov,134464,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,White,Female,7688,0,33,Australia,>50K,2403,0,7748.28,other,8.3,0,0
38,Private,211508,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Female,0,1902,40,Australia,>50K,580,0,4145.64,Debt Consolidation,12.5,0,0
40,State-gov,175934,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,Australia,>50K,5639,0,8882.76,Debt Consolidation,13.5,0,0
40,Self-emp-inc,396506,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,Australia,>50K,9034,0,18950.64,Debt Consolidation,25.8,0,0
40,Private,770616,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Male,0,1848,55,Australia,>50K,973,0,15025.32,Debt Consolidation,15.4,0,0
43,Private,143352,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,7688,0,50,Australia,>50K,2494,0,23276.52,Debt Consolidation,9.9,0,0
44,Private,242748,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,7688,0,40,Australia,>50K,2388,0,14366.04,Debt Consolidation,11.3,1,0
45,Private,65230,Assoc-acdm,12,Married-civ-spouse,Craft-repair,White,Male,0,0,45,Australia,>50K,6173,0,14728.44,Buy a Car,18.2,0,0
46,Local-gov,265716,Assoc-acdm,12,Married-civ-spouse,Protective-serv,White,Male,0,1887,50,Australia,>50K,887,0,9696.12,Debt Consolidation,27.5,0,0
46,Private,99999999,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Male,15024,0,50,Australia,>50K,1972,0,10201.92,Debt Consolidation,30.5,0,0
47,State-gov,387244,Assoc-acdm,12,Married-civ-spouse,Protective-serv,White,Male,0,1740,40,Australia,<=50K,1046,0,9374.04,other,7.1,0,0
50,Private,304678,Assoc-acdm,12,Married-civ-spouse,Sales,White,Female,3942,0,40,Australia,<=50K,3420,0,20815.08,Debt Consolidation,18.5,0,0
51,Local-gov,99999999,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,White,Female,0,1628,30,Australia,<=50K,1207,0,3738.36,Debt Consolidation,15.5,0,0
51,Self-emp-inc,334158,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,0,0,38,Australia,>50K,6030,0,535.92,Debt Consolidation,10.7,0,0
51,Local-gov,213378,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,Australia,<=50K,5271,0,5532,Debt Consolidation,9.3,0,0
52,Private,314688,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,3103,0,48,Australia,>50K,3679,0,17644.08,Other,18.6,0,0
53,Private,191686,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,Australia,>50K,9286,0,13540.32,other,23.4,0,0
53,Private,99999999,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Male,2407,0,99,Australia,<=50K,3930,0,4339.32,Debt Consolidation,28.9,0,0
65,Private,323840,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Male,3818,0,40,Australia,<=50K,3470,0,3363,other,8.5,0,1
23,Private,348612,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,Australia,<=50K,8343,0,24416.04,Debt Consolidation,12,0,0
25,Private,99999999,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,0,0,30,Australia,>50K,8864,0,9723.72,Debt Consolidation,12.7,0,1
26,,265760,Bachelors,13,Married-civ-spouse,,White,Male,0,2002,40,Australia,<=50K,292,0,8439.36,other,34.2,0,0
26,Local-gov,106766,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,Australia,<=50K,5605,0,15221.88,Debt Consolidation,11.9,0,0
26,Private,109890,Bachelors,13,Married-civ-spouse,Sales,White,Male,4064,0,50,Australia,<=50K,3379,0,13620.12,Debt Consolidation,15.1,0,0
27,Private,356444,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,1977,50,Australia,>50K,433,0,14219.28,Debt Consolidation,14.9,0,1
27,Private,221716,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,0,0,50,Australia,<=50K,6189,0,6013.32,Debt Consolidation,14.7,0,1
27,Private,510488,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,7298,0,55,Australia,>50K,2880,0,9805.44,Debt Consolidation,26,0,1
28,Private,352000,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,0,1977,24,Australia,>50K,437,0,16337.52,Debt Consolidation,25.8,1,1
28,Private,74272,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,1887,40,Australia,>50K,845,0,12565.08,Debt Consolidation,27.2,1,1
28,Federal-gov,99999999,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,5178,0,40,Australia,>50K,3092,0,236.88,Debt Consolidation,20.3,0,1
28,Private,215666,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,3103,0,40,Australia,>50K,3687,0,1783.92,other,11.3,0,1
28,Private,108240,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,<=50K,8689,0,10548,other,19.7,0,1
28,Private,263714,Bachelors,13,Married-civ-spouse,Sales,White,Male,7298,0,42,Australia,>50K,2908,0,14135.52,Home Improvements,13.8,0,0
28,Private,436480,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,Australia,<=50K,5209,0,4125.6,Debt Consolidation,15.7,0,1
28,Private,439868,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,5178,0,50,Australia,>50K,3043,0,15168.48,Debt Consolidation,17.3,0,1
29,Federal-gov,433928,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,7688,0,40,Australia,>50K,2589,0,13594.08,Debt Consolidation,20,0,0
29,Private,356422,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,Australia,>50K,8323,0,10050.24,Debt Consolidation,21.1,0,0
29,State-gov,544346,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,Australia,>50K,4339,0,14695.68,Home Improvements,31.9,1,0
29,Private,440220,Bachelors,13,Married-civ-spouse,Sales,White,Male,0,0,50,Australia,<=50K,5597,0,13685.4,Debt Consolidation,11.9,0,0
30,Private,394174,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,0,1902,40,Australia,>50K,693,0,12626.76,Buy House,27,0,0
30,Private,259512,Bachelors,13,Married-civ-spouse,Sales,White,Male,2407,0,40,Australia,<=50K,3919,0,13440.36,Debt Consolidation,28.4,0,0
